3	-0.0160651
4	0.00873442
5	-0.0063144
6	0.00483276
7	-0.00390214
8	0.00326277
9	-0.00278909
10	0.00243781
11	-0.00215724
12	0.00193875
13	-0.0017566
14	0.00160981
15	-0.00148412
16	0.00138036
17	-0.00128994
18	0.00121405
19	-0.00114716
20	0.00109046
21	-0.00104018
22	0.000997388
23	-0.000959427
24	0.000927222
25	-0.000898842
26	0.000875087
27	-0.000854529
28	0.000837827
29	-0.000823988
30	0.000813599
31	-0.000805885
32	0.000801418
33	-0.000799763
34	0.000801439
35	-0.000806206
36	0.000814637
37	-0.000826863
38	0.000843566
39	-0.000865325
40	0.000893153
41	-0.000928414
42	0.000972935
43	-0.00102973
44	0.00110266
45	-0.0011995
46	0.00133115
47	-0.00152407
48	0.00182758
49	-0.0024309
