0	0.0181397
1	0.00261245
2	0.00345504
3	0.00232267
4	0.00256127
5	0.00241994
6	0.00248454
7	0.00244569
8	0.00246426
9	0.0024557
10	0.00245614
11	0.0024605
12	0.00245216
13	0.00246315
14	0.00244996
15	0.00246474
16	0.00244864
17	0.00246577
18	0.00244772
19	0.00246647
20	0.00244711
21	0.00246698
22	0.00244666
23	0.00246735
24	0.00244633
25	0.00246764
26	0.00244607
27	0.00246787
28	0.00244589
29	0.00246806
30	0.00244569
31	0.00246822
32	0.00244557
33	0.00246835
34	0.00244545
35	0.00246847
36	0.00244534
37	0.00246857
38	0.00244524
39	0.00246867
40	0.00244515
41	0.00246876
42	0.00244506
43	0.00246884
44	0.00244498
45	0.00246892
46	0.0024449
47	0.002469
48	0.00244483
49	0.00246908
50	0.00244475
51	0.00246916
52	0.00244467
53	0.00246924
54	0.00244459
55	0.00246932
56	0.00244452
57	0.0024694
58	0.00244444
59	0.00246948
60	0.00244436
61	0.00246956
62	0.00244428
63	0.00246964
64	0.00244419
65	0.00246973
66	0.0024441
67	0.00246982
68	0.00244401
69	0.00246992
70	0.00244392
71	0.00247002
72	0.00244381
73	0.00247012
74	0.00244371
75	0.00247023
76	0.00244361
77	0.00247034
78	0.00244349
79	0.00247045
80	0.00244338
81	0.00247057
82	0.00244325
83	0.0024707
84	0.00244313
85	0.00247083
86	0.00244299
87	0.00247097
88	0.00244285
89	0.00247112
90	0.0024427
91	0.00247127
92	0.00244254
93	0.00247143
94	0.00244238
95	0.0024716
96	0.00244221
97	0.00247178
98	0.00244203
99	0.00247196
100	0.00244184
101	0.00247216
102	0.00244164
103	0.00247237
104	0.00244143
105	0.00247259
106	0.00244121
107	0.00247283
108	0.00244097
109	0.00247308
110	0.00244073
111	0.00247334
112	0.00244046
113	0.00247361
114	0.00244019
115	0.0024739
116	0.0024399
117	0.00247421
118	0.00243959
119	0.00247453
120	0.00243926
121	0.00247487
122	0.00243891
123	0.00247523
124	0.00243855
125	0.00247561
126	0.00243816
127	0.00247602
128	0.00243775
129	0.00247644
130	0.00243732
131	0.0024769
132	0.00243685
133	0.0024774
134	0.00243636
135	0.00247792
136	0.00243582
137	0.00247848
138	0.00243525
139	0.00247909
140	0.00243463
141	0.00247973
142	0.00243396
143	0.00248043
144	0.00243325
145	0.00248119
146	0.00243248
147	0.00248202
148	0.00243164
149	0.00248292
150	0.00243073
151	0.0024839
152	0.00242973
153	0.00248495
154	0.00242864
155	0.00248611
156	0.00242744
157	0.0024874
158	0.00242612
159	0.00248883
160	0.00242466
161	0.0024904
162	0.00242303
163	0.00249218
164	0.00242119
165	0.00249419
166	0.0024191
167	0.00249646
168	0.00241676
169	0.00249902
170	0.00241409
171	0.00250201
172	0.00241101
173	0.00250548
174	0.00240741
175	0.00250953
176	0.00240319
177	0.00251435
178	0.00239813
179	0.00252016
180	0.00239201
181	0.00252721
182	0.00238444
183	0.00253611
184	0.00237484
185	0.00254762
186	0.00236237
187	0.00256298
188	0.00234551
189	0.00258437
190	0.00232177
191	0.00261592
192	0.00228585
193	0.00266715
194	0.00222553
195	0.00276294
196	0.00210587
197	0.00299843
198	0.0017699
199	0.00427608
